"Time (s) Run #4","Temperature (°C) Run #4"
348.300,83.5
348.350,83.5
348.400,83.5
348.450,83.5
348.500,83.5
348.550,83.5
348.600,83.5
348.650,83.4
348.700,83.4
348.750,83.4
348.800,83.4
348.850,83.4
348.900,83.4
348.950,83.4
349.000,83.4
349.050,83.4
349.100,83.4
349.150,83.4
349.200,83.4
349.250,83.4
349.300,83.4
349.350,83.4
349.400,83.4
349.450,83.4
349.500,83.4
349.550,83.4
349.600,83.4
349.650,83.4
349.700,83.4
349.750,83.4
349.800,83.3
349.850,83.3
349.900,83.3
349.950,83.3
350.000,83.3
350.050,83.3
350.100,83.3
350.150,83.3
350.200,83.3
350.250,83.3
350.300,83.3
350.350,83.3
350.400,83.3
350.450,83.3
350.500,83.3
350.550,83.3
350.600,83.3
350.650,83.3
350.700,83.3
350.750,83.3
350.800,83.3
350.850,83.3
350.900,83.3
350.950,83.3
351.000,83.3
351.050,83.3
351.100,83.3
351.150,83.3
351.200,83.3
351.250,83.3
351.300,83.3
351.350,83.3
351.400,83.3
351.450,83.2
351.500,83.3
351.550,83.2
351.600,83.2
351.650,83.2
351.700,83.2
351.750,83.2
351.800,83.2
351.850,83.2
351.900,83.2
351.950,83.2
352.000,83.2
352.050,83.2
352.100,83.2
352.150,83.2
352.200,83.2
352.250,83.2
352.300,83.2
352.350,83.2
352.400,83.2
352.450,83.2
352.500,83.2
352.550,83.2
352.600,83.2
352.650,83.1
352.700,83.1
352.750,83.1
352.800,83.1
352.850,83.1
352.900,83.1
352.950,83.1
353.000,83.1
353.050,83.1
353.100,83.1
353.150,83.1
353.200,83.1
353.250,83.1
353.300,83.1
353.350,83.1
353.400,83.1
353.450,83.1
353.500,83.1
353.550,83.1
353.600,83.1
353.650,83.1
353.700,83.0
353.750,83.0
353.800,83.0
353.850,83.0
353.900,83.0
353.950,83.0
354.000,83.0
354.050,83.0
354.100,83.0
354.150,83.0
354.200,83.0
354.250,83.0
354.300,83.0
354.350,83.0
354.400,83.0
354.450,83.0
354.500,83.0
354.550,83.0
354.600,83.0
354.650,83.0
354.700,83.0
354.750,83.0
354.800,83.0
354.850,83.0
354.900,83.0
354.950,83.0
355.000,83.0
355.050,83.0
355.100,83.0
355.150,83.0
355.200,83.0
355.250,83.0
355.300,83.0
355.350,83.0
355.400,83.0
355.450,83.0
355.500,83.0
355.550,83.0
355.600,83.0
355.650,83.0
355.700,83.0
355.750,83.0
355.800,83.0
355.850,83.0
355.900,83.0
355.950,83.0
356.000,83.0
356.050,83.0
356.100,83.0
356.150,83.0
356.200,83.0
356.250,83.0
356.300,83.0
356.350,83.0
356.400,83.0
356.450,83.0
356.500,83.0
356.550,83.0
356.600,83.0
356.650,83.0
356.700,83.0
356.750,83.0
356.800,83.0
356.850,83.0
356.900,83.0
356.950,83.0
357.000,83.0
357.050,83.0
357.100,83.0
357.150,83.0
357.200,83.0
357.250,83.0
357.300,83.0
357.350,83.0
357.400,83.0
357.450,83.0
357.500,83.0
357.550,83.0
357.600,83.0
357.650,83.0
357.700,83.0
357.750,83.0
357.800,83.0
357.850,83.0
357.900,83.0
357.950,83.0
358.000,83.0
358.050,82.9
358.100,82.9
358.150,82.9
358.200,82.9
358.250,82.9
358.300,82.9
358.350,82.9
358.400,82.9
358.450,82.9
358.500,82.9
358.550,82.9
358.600,82.9
358.650,82.9
358.700,82.9
358.750,82.9
358.800,82.9
358.850,82.9
358.900,82.9
358.950,82.9
359.000,82.9
359.050,82.9
359.100,82.9
359.150,82.9
359.200,82.9
359.250,82.9
359.300,82.8
359.350,82.8
359.400,82.8
359.450,82.8
359.500,82.8
359.550,82.8
359.600,82.8
359.650,82.8
359.700,82.8
359.750,82.8
359.800,82.8
359.850,82.8
359.900,82.8
359.950,82.8
360.000,82.8
360.050,82.7
360.100,82.7
360.150,82.7
360.200,82.7
360.250,82.7
360.300,82.7
360.350,82.7
360.400,82.7
360.450,82.7
360.500,82.7
360.550,82.7
360.600,82.7
360.650,82.7
360.700,82.7
360.750,82.7
360.800,82.7
360.850,82.7
360.900,82.7
360.950,82.7
361.000,82.7
361.050,82.7
361.100,82.7
361.150,82.7
361.200,82.7
361.250,82.6
361.300,82.6
361.350,82.6
361.400,82.6
361.450,82.6
361.500,82.6
361.550,82.6
361.600,82.6
361.650,82.6
361.700,82.6
361.750,82.6
361.800,82.6
361.850,82.6
361.900,82.6
361.950,82.6
362.000,82.6
362.050,82.6
362.100,82.6
362.150,82.6
362.200,82.6
362.250,82.6
362.300,82.6
362.350,82.6
362.400,82.6
362.450,82.6
362.500,82.6
362.550,82.5
362.600,82.5
362.650,82.5
362.700,82.5
362.750,82.5
362.800,82.5
362.850,82.5
362.900,82.5
362.950,82.5
363.000,82.5
363.050,82.5
363.100,82.5
363.150,82.5
363.200,82.5
363.250,82.5
363.300,82.5
363.350,82.5
363.400,82.5
363.450,82.5
363.500,82.5
363.550,82.5
363.600,82.5
363.650,82.5
363.700,82.5
363.750,82.5
363.800,82.5
363.850,82.5
363.900,82.5
363.950,82.5
364.000,82.5
364.050,82.5
364.100,82.6
364.150,82.6
364.200,82.6
364.250,82.5
364.300,82.6
364.350,82.6
364.400,82.6
364.450,82.6
364.500,82.6
364.550,82.6
364.600,82.6
364.650,82.6
364.700,82.6
364.750,82.6
364.800,82.6
364.850,82.6
364.900,82.6
364.950,82.6
365.000,82.6
365.050,82.6
365.100,82.6
365.150,82.6
365.200,82.6
365.250,82.6
365.300,82.6
365.350,82.6
365.400,82.6
365.450,82.6
365.500,82.6
365.550,82.6
365.600,82.6
365.650,82.6
365.700,82.6
365.750,82.6
365.800,82.6
365.850,82.6
365.900,82.6
365.950,82.6
366.000,82.6
366.050,82.6
366.100,82.6
366.150,82.6
366.200,82.6
366.250,82.6
366.300,82.6
366.350,82.6
366.400,82.6
366.450,82.6
366.500,82.6
366.550,82.6
366.600,82.6
366.650,82.6
366.700,82.6
366.750,82.6
366.800,82.6
366.850,82.6
366.900,82.6
366.950,82.6
367.000,82.6
367.050,82.6
367.100,82.6
367.150,82.6
367.200,82.6
367.250,82.5
367.300,82.5
367.350,82.5
367.400,82.5
367.450,82.5
367.500,82.5
367.550,82.5
367.600,82.5
367.650,82.5
367.700,82.5
367.750,82.5
367.800,82.5
367.850,82.5
367.900,82.5
367.950,82.5
368.000,82.5
368.050,82.5
368.100,82.5
368.150,82.5
368.200,82.5
368.250,82.5
368.300,82.5
368.350,82.5
368.400,82.5
368.450,82.5
368.500,82.5
368.550,82.5
368.600,82.5
368.650,82.5
368.700,82.5
368.750,82.5
368.800,82.5
368.850,82.5
368.900,82.5
368.950,82.4
369.000,82.4
369.050,82.4
369.100,82.4
369.150,82.4
369.200,82.4
369.250,82.4
369.300,82.4
369.350,82.4
369.400,82.4
369.450,82.4
369.500,82.4
369.550,82.4
369.600,82.4
369.650,82.4
369.700,82.4
369.750,82.4
369.800,82.4
369.850,82.4
369.900,82.4
369.950,82.4
370.000,82.4
370.050,82.4
370.100,82.4
370.150,82.4
370.200,82.4
370.250,82.4
370.300,82.4
370.350,82.4
370.400,82.4
370.450,82.4
370.500,82.3
370.550,82.3
370.600,82.3
370.650,82.3
370.700,82.3
370.750,82.3
370.800,82.3
370.850,82.3
370.900,82.3
370.950,82.3
371.000,82.3
371.050,82.3
371.100,82.3
371.150,82.3
371.200,82.3
371.250,82.3
371.300,82.3
371.350,82.3
371.400,82.3
371.450,82.3
371.500,82.3
371.550,82.3
371.600,82.3
371.650,82.3
371.700,82.3
371.750,82.3
371.800,82.3
371.850,82.3
371.900,82.3
371.950,82.3
372.000,82.3
372.050,82.3
372.100,82.3
372.150,82.3
372.200,82.3
372.250,82.3
372.300,82.3
372.350,82.3
372.400,82.3
372.450,82.3
372.500,82.3
372.550,82.3
372.600,82.3
372.650,82.2
372.700,82.2
372.750,82.2
372.800,82.2
372.850,82.2
372.900,82.2
372.950,82.2
373.000,82.2
373.050,82.2
373.100,82.2
373.150,82.2
373.200,82.2
373.250,82.2
373.300,82.2
373.350,82.2
373.400,82.2
373.450,82.2
373.500,82.2
373.550,82.2
373.600,82.2
373.650,82.2
373.700,82.2
373.750,82.2
373.800,82.2
373.850,82.2
373.900,82.2
373.950,82.2
374.000,82.2
374.050,82.2
374.100,82.2
374.150,82.2
374.200,82.2
374.250,82.2
374.300,82.2
374.350,82.2
374.400,82.2
374.450,82.2
374.500,82.2
374.550,82.2
374.600,82.2
374.650,82.2
374.700,82.2
374.750,82.2
374.800,82.2
374.850,82.2
374.900,82.2
374.950,82.2
375.000,82.2
375.050,82.2
375.100,82.2
375.150,82.2
375.200,82.2
375.250,82.2
375.300,82.2
375.350,82.2
375.400,82.2
375.450,82.2
375.500,82.2
375.550,82.2
375.600,82.2
375.650,82.2
375.700,82.2
375.750,82.2
375.800,82.2
375.850,82.2
375.900,82.2
375.950,82.2
376.000,82.2
376.050,82.2
376.100,82.2
376.150,82.2
376.200,82.2
376.250,82.2
376.300,82.2
376.350,82.2
376.400,82.2
376.450,82.2
376.500,82.2
376.550,82.2
376.600,82.2
376.650,82.2
376.700,82.2
376.750,82.2
376.800,82.2
376.850,82.2
376.900,82.2
376.950,82.2
377.000,82.2
377.050,82.2
377.100,82.2
377.150,82.2
377.200,82.2
377.250,82.2
377.300,82.2
377.350,82.2
377.400,82.2
377.450,82.2
377.500,82.2
377.550,82.2
377.600,82.2
377.650,82.2
377.700,82.2
377.750,82.2
377.800,82.2
377.850,82.2
377.900,82.2
377.950,82.2
378.000,82.2
378.050,82.2
378.100,82.2
378.150,82.1
378.200,82.1
378.250,82.1
378.300,82.1
378.350,82.1
378.400,82.1
378.450,82.1
378.500,82.1
378.550,82.1
378.600,82.1
378.650,82.1
378.700,82.1
378.750,82.1
378.800,82.1
378.850,82.1
378.900,82.1
378.950,82.1
379.000,82.1
379.050,82.1
379.100,82.1
379.150,82.1
379.200,82.1
379.250,82.1
379.300,82.1
379.350,82.1
379.400,82.1
379.450,82.1
379.500,82.1
379.550,82.1
379.600,82.1
379.650,82.1
379.700,82.1
379.750,82.1
379.800,82.1
379.850,82.1
379.900,82.1
379.950,82.1
380.000,82.1
380.050,82.1
380.100,82.1
380.150,82.1
380.200,82.1
380.250,82.1
380.300,82.1
380.350,82.1
380.400,82.1
380.450,82.1
380.500,82.1
380.550,82.1
380.600,82.1
380.650,82.1
380.700,82.1
380.750,82.0
380.800,82.0
380.850,82.0
380.900,82.0
380.950,82.0
381.000,82.0
381.050,82.0
381.100,82.0
381.150,82.0
381.200,82.0
381.250,82.0
381.300,82.0
381.350,82.0
381.400,82.0
381.450,82.0
381.500,82.0
381.550,82.0
381.600,81.9
381.650,81.9
381.700,81.9
381.750,81.9
381.800,81.9
381.850,81.9
381.900,81.9
381.950,81.9
382.000,81.9
382.050,81.9
382.100,81.9
382.150,81.9
382.200,81.9
382.250,81.9
382.300,81.9
382.350,81.9
382.400,81.9
382.450,81.9
382.500,81.9
382.550,81.9
382.600,81.9
382.650,82.0
382.700,81.9
382.750,82.0
382.800,82.0
382.850,82.0
382.900,82.0
382.950,82.0
383.000,82.0
383.050,82.0
383.100,82.0
383.150,82.0
383.200,82.0
383.250,82.0
383.300,82.0
383.350,82.0
383.400,82.0
383.450,82.0
383.500,82.0
383.550,82.0
383.600,82.0
383.650,82.0
383.700,82.0
383.750,82.0
383.800,82.0
383.850,82.0
383.900,82.0
383.950,82.0
384.000,82.0
384.050,82.0
384.100,82.0
384.150,82.0
384.200,82.0
384.250,82.0
384.300,82.0
384.350,82.0
384.400,82.0
384.450,82.0
384.500,82.0
384.550,82.0
384.600,82.0
384.650,82.0
384.700,82.0
384.750,82.0
384.800,82.0
384.850,82.0
384.900,82.0
384.950,82.0
385.000,82.0
385.050,82.0
385.100,82.0
385.150,82.0
385.200,82.0
385.250,82.0
385.300,82.0
385.350,82.0
385.400,81.9
385.450,81.9
385.500,81.9
385.550,81.9
385.600,81.9
385.650,81.9
385.700,81.9
385.750,81.9
385.800,81.9
385.850,81.9
385.900,81.9
385.950,81.9
386.000,81.9
386.050,81.9
386.100,81.9
386.150,81.9
386.200,81.9
386.250,81.9
386.300,81.9
386.350,81.9
386.400,81.9
386.450,81.9
386.500,81.9
386.550,81.9
386.600,81.9
386.650,81.9
386.700,81.9
386.750,81.9
386.800,81.9
386.850,81.9
386.900,81.9
386.950,81.9
387.000,81.9
387.050,81.9
387.100,81.9
387.150,81.9
387.200,81.9
387.250,81.9
387.300,81.9
387.350,81.8
387.400,81.8
387.450,81.8
387.500,81.8
387.550,81.8
387.600,81.8
387.650,81.8
387.700,81.8
387.750,81.8
387.800,81.8
387.850,81.8
387.900,81.8
387.950,81.8
388.000,81.8
388.050,81.8
388.100,81.8
388.150,81.8
388.200,81.8
388.250,81.8
388.300,81.8
388.350,81.8
388.400,81.8
388.450,81.8
388.500,81.8
388.550,81.8
388.600,81.8
388.650,81.8
388.700,81.8
388.750,81.7
388.800,81.7
388.850,81.7
388.900,81.7
388.950,81.7
389.000,81.7
389.050,81.7
389.100,81.7
389.150,81.7
389.200,81.7
389.250,81.7
389.300,81.7
389.350,81.7
389.400,81.7
389.450,81.7
389.500,81.7
389.550,81.7
389.600,81.7
389.650,81.7
389.700,81.7
389.750,81.7
389.800,81.7
389.850,81.6
389.900,81.6
389.950,81.6
390.000,81.6
390.050,81.6
390.100,81.6
390.150,81.6
390.200,81.6
390.250,81.6
390.300,81.6
390.350,81.6
390.400,81.6
390.450,81.6
390.500,81.6
390.550,81.6
390.600,81.6
390.650,81.6
390.700,81.6
390.750,81.6
390.800,81.6
390.850,81.6
390.900,81.6
390.950,81.6
391.000,81.6
391.050,81.6
391.100,81.6
391.150,81.5
391.200,81.5
391.250,81.5
391.300,81.5
391.350,81.5
391.400,81.5
391.450,81.5
391.500,81.5
391.550,81.5
391.600,81.5
391.650,81.5
391.700,81.5
391.750,81.5
391.800,81.5
391.850,81.5
391.900,81.5
391.950,81.5
392.000,81.5
392.050,81.5
392.100,81.5
392.150,81.5
392.200,81.5
392.250,81.5
392.300,81.5
392.350,81.5
392.400,81.5
392.450,81.5
392.500,81.5
392.550,81.5
392.600,81.5
392.650,81.5
392.700,81.5
392.750,81.5
392.800,81.5
392.850,81.5
392.900,81.5
392.950,81.5
393.000,81.5
393.050,81.5
393.100,81.5
393.150,81.5
393.200,81.5
393.250,81.5
393.300,81.5
393.350,81.5
393.400,81.5
393.450,81.5
393.500,81.5
393.550,81.5
393.600,81.5
393.650,81.5
393.700,81.5
393.750,81.5
393.800,81.5
393.850,81.5
393.900,81.5
393.950,81.5
394.000,81.5
394.050,81.5
394.100,81.5
394.150,81.5
394.200,81.5
394.250,81.5
394.300,81.5
394.350,81.5
394.400,81.5
394.450,81.5
394.500,81.5
394.550,81.5
394.600,81.5
394.650,81.5
394.700,81.5
394.750,81.5
394.800,81.5
394.850,81.5
394.900,81.5
394.950,81.5
395.000,81.5
395.050,81.5
395.100,81.5
395.150,81.5
395.200,81.5
395.250,81.5
395.300,81.5
395.350,81.5
395.400,81.5
395.450,81.5
395.500,81.5
395.550,81.5
395.600,81.5
395.650,81.5
395.700,81.5
395.750,81.5
395.800,81.5
395.850,81.5
395.900,81.5
395.950,81.5
396.000,81.5
396.050,81.5
396.100,81.5
396.150,81.5
396.200,81.5
396.250,81.5
396.300,81.5
396.350,81.5
396.400,81.5
396.450,81.5
396.500,81.5
396.550,81.5
396.600,81.5
396.650,81.5
396.700,81.5
396.750,81.4
396.800,81.5
396.850,81.4
396.900,81.4
396.950,81.4
397.000,81.4
397.050,81.4
397.100,81.4
397.150,81.4
397.200,81.4
397.250,81.4
397.300,81.4
397.350,81.4
397.400,81.4
397.450,81.4
397.500,81.4
397.550,81.4
397.600,81.4
397.650,81.4
397.700,81.4
397.750,81.4
397.800,81.4
397.850,81.4
397.900,81.4
397.950,81.4
398.000,81.4
398.050,81.4
398.100,81.4
398.150,81.4
398.200,81.4
398.250,81.4
398.300,81.4
398.350,81.4
398.400,81.4
398.450,81.4
398.500,81.4
398.550,81.4
398.600,81.4
398.650,81.4
398.700,81.4
398.750,81.4
398.800,81.4
398.850,81.4
398.900,81.4
398.950,81.4
399.000,81.4
399.050,81.4
399.100,81.4
399.150,81.4
399.200,81.4
399.250,81.4
399.300,81.4
399.350,81.4
399.400,81.4
399.450,81.4
399.500,81.4
399.550,81.4
399.600,81.4
399.650,81.4
399.700,81.4
399.750,81.4
399.800,81.4
399.850,81.4
399.900,81.4
399.950,81.4
400.000,81.4
400.050,81.4
400.100,81.4
400.150,81.4
400.200,81.3
400.250,81.3
400.300,81.3
400.350,81.3
400.400,81.3
400.450,81.3
400.500,81.3
400.550,81.3
400.600,81.3
400.650,81.3
400.700,81.3
400.750,81.3
400.800,81.3
400.850,81.3
400.900,81.3
400.950,81.3
401.000,81.3
401.050,81.3
401.100,81.3
401.150,81.3
401.200,81.3
401.250,81.3
401.300,81.3
401.350,81.3
401.400,81.3
401.450,81.3
401.500,81.3
401.550,81.3
401.600,81.3
401.650,81.3
401.700,81.3
401.750,81.3
401.800,81.3
401.850,81.3
401.900,81.3
401.950,81.3
402.000,81.3
402.050,81.3
402.100,81.3
402.150,81.3
402.200,81.3
402.250,81.3
402.300,81.3
402.350,81.3
402.400,81.3
402.450,81.3
402.500,81.2
402.550,81.3
402.600,81.2
402.650,81.2
402.700,81.2
402.750,81.2
402.800,81.2
402.850,81.2
402.900,81.2
402.950,81.2
403.000,81.2
403.050,81.2
403.100,81.2
403.150,81.2
403.200,81.2
403.250,81.2
403.300,81.2
403.350,81.2
403.400,81.2
403.450,81.2
403.500,81.2
403.550,81.2
403.600,81.2
403.650,81.2
403.700,81.2
403.750,81.2
403.800,81.2
403.850,81.1
403.900,81.1
403.950,81.1
404.000,81.1
404.050,81.1
404.100,81.1
404.150,81.1
404.200,81.1
404.250,81.1
404.300,81.1
404.350,81.1
404.400,81.1
404.450,81.1
404.500,81.1
404.550,81.1
404.600,81.1
404.650,81.1
404.700,81.1
404.750,81.1
404.800,81.1
404.850,81.1
404.900,81.1
404.950,81.1
405.000,81.1
405.050,81.1
405.100,81.1
405.150,81.1
405.200,81.1
405.250,81.1
405.300,81.1
405.350,81.1
405.400,81.0
405.450,81.0
405.500,81.0
405.550,81.0
405.600,81.0
405.650,81.0
405.700,81.0
405.750,81.0
405.800,81.0
405.850,81.0
405.900,81.0
405.950,81.0
406.000,81.0
406.050,81.0
406.100,81.0
406.150,81.0
406.200,81.0
406.250,81.0
406.300,81.0
406.350,81.0
406.400,81.0
406.450,81.0
406.500,81.0
406.550,81.0
406.600,81.0
406.650,81.0
406.700,81.0
406.750,81.0
406.800,81.0
406.850,81.0
406.900,81.0
406.950,81.0
407.000,81.0
407.050,81.0
407.100,81.0
407.150,81.0
407.200,81.0
407.250,81.0
407.300,81.0
407.350,81.0
407.400,81.0
407.450,81.0
407.500,81.0
407.550,81.0
407.600,81.0
407.650,81.0
407.700,81.0
407.750,81.0
407.800,81.0
407.850,81.0
407.900,81.0
407.950,81.0
408.000,81.0
408.050,81.0
408.100,81.0
408.150,81.0
408.200,81.0
408.250,81.0
408.300,81.0
408.350,81.0
408.400,81.0
408.450,81.0
408.500,81.0
408.550,81.0
408.600,81.0
408.650,81.0
408.700,81.0
408.750,81.0
408.800,81.0
408.850,81.0
408.900,81.0
408.950,81.0
409.000,81.0
409.050,81.0
409.100,81.0
409.150,81.0
409.200,81.0
409.250,81.0
409.300,81.0
409.350,81.0
409.400,81.0
409.450,81.0
409.500,81.0
409.550,81.0
409.600,81.0
409.650,81.0
409.700,81.0
409.750,81.0
409.800,81.0
409.850,81.0
409.900,81.0
409.950,81.0
410.000,81.0
410.050,81.0
410.100,81.0
410.150,81.0
410.200,81.0
410.250,81.0
410.300,81.0
410.350,81.0
410.400,81.1
410.450,81.1
410.500,81.1
410.550,81.1
410.600,81.1
410.650,81.1
410.700,81.1
410.750,81.1
410.800,81.1
410.850,81.1
410.900,81.1
410.950,81.1
411.000,81.1
411.050,81.1
411.100,81.1
411.150,81.1
411.200,81.1
411.250,81.0
411.300,81.1
411.350,81.0
411.400,81.0
411.450,81.0
411.500,81.0
411.550,81.0
411.600,81.0
411.650,81.0
411.700,81.0
411.750,81.0
411.800,81.0
411.850,81.0
411.900,81.0
411.950,81.0
412.000,81.0
412.050,81.0
412.100,81.0
412.150,81.0
412.200,81.0
412.250,81.0
412.300,81.0
412.350,80.9
412.400,80.9
412.450,80.9
412.500,80.9
412.550,80.9
412.600,80.9
412.650,80.9
412.700,80.9
412.750,80.9
412.800,80.9
412.850,80.9
412.900,80.9
412.950,80.9
413.000,80.8
413.050,80.8
413.100,80.8
413.150,80.8
413.200,80.8
413.250,80.8
413.300,80.8
413.350,80.8
413.400,80.8
413.450,80.8
413.500,80.8
413.550,80.8
413.600,80.8
413.650,80.7
413.700,80.7
413.750,80.7
413.800,80.7
413.850,80.7
413.900,80.7
413.950,80.7
414.000,80.7
414.050,80.7
414.100,80.7
414.150,80.7
414.200,80.7
414.250,80.7
414.300,80.7
414.350,80.7
414.400,80.7
414.450,80.7
414.500,80.6
414.550,80.6
414.600,80.6
414.650,80.6
414.700,80.6
414.750,80.6
414.800,80.6
414.850,80.6
414.900,80.6
414.950,80.6
415.000,80.6
415.050,80.6
415.100,80.6
415.150,80.6
415.200,80.6
415.250,80.6
415.300,80.6
415.350,80.6
415.400,80.6
415.450,80.6
415.500,80.6
415.550,80.6
415.600,80.6
415.650,80.6
415.700,80.6
415.750,80.6
415.800,80.6
415.850,80.6
415.900,80.6
415.950,80.6
416.000,80.6
416.050,80.6
416.100,80.6
416.150,80.6
416.200,80.6
416.250,80.6
416.300,80.6
416.350,80.5
416.400,80.5
416.450,80.5
416.500,80.5
416.550,80.5
416.600,80.5
416.650,80.5
416.700,80.5
416.750,80.5
416.800,80.5
416.850,80.5
416.900,80.5
416.950,80.5
417.000,80.5
417.050,80.5
417.100,80.5
417.150,80.5
417.200,80.5
417.250,80.5
417.300,80.5
417.350,80.5
417.400,80.5
417.450,80.5
417.500,80.5
417.550,80.5
417.600,80.5
417.650,80.5
417.700,80.5
417.750,80.5
417.800,80.5
417.850,80.5
417.900,80.5
417.950,80.5
418.000,80.5
418.050,80.5
418.100,80.5
418.150,80.5
418.200,80.5
418.250,80.5
418.300,80.5
418.350,80.5
418.400,80.5
418.450,80.5
418.500,80.5
418.550,80.5
418.600,80.5
418.650,80.5
418.700,80.5
418.750,80.5
418.800,80.5
418.850,80.5
418.900,80.5
418.950,80.5
419.000,80.5
419.050,80.5
419.100,80.5
419.150,80.5
419.200,80.5
419.250,80.5
419.300,80.5
419.350,80.5
419.400,80.5
419.450,80.5
419.500,80.5
419.550,80.5
419.600,80.5
419.650,80.5
419.700,80.5
419.750,80.5
419.800,80.5
419.850,80.5
419.900,80.5
419.950,80.5
420.000,80.5
420.050,80.5
420.100,80.5
420.150,80.5
420.200,80.5
420.250,80.5
420.300,80.5
420.350,80.5
420.400,80.5
420.450,80.5
420.500,80.5
420.550,80.5
420.600,80.5
420.650,80.5
420.700,80.5
420.750,80.5
420.800,80.5
420.850,80.5
420.900,80.5
420.950,80.5
421.000,80.5
421.050,80.5
421.100,80.5
421.150,80.5
421.200,80.5
421.250,80.5
421.300,80.5
421.350,80.5
421.400,80.5
421.450,80.5
421.500,80.5
421.550,80.5
421.600,80.5
421.650,80.5
421.700,80.5
421.750,80.5
421.800,80.5
421.850,80.5
421.900,80.5
421.950,80.5
422.000,80.5
422.050,80.5
422.100,80.5
422.150,80.5
422.200,80.5
422.250,80.5
422.300,80.5
422.350,80.5
422.400,80.5
422.450,80.5
422.500,80.5
422.550,80.4
422.600,80.4
422.650,80.4
422.700,80.4
422.750,80.4
422.800,80.4
422.850,80.4
422.900,80.4
422.950,80.4
423.000,80.4
423.050,80.4
423.100,80.4
423.150,80.4
423.200,80.4
423.250,80.4
423.300,80.4
423.350,80.4
423.400,80.4
423.450,80.4
423.500,80.4
423.550,80.4
423.600,80.4
423.650,80.4
423.700,80.4
423.750,80.4
423.800,80.4
423.850,80.3
423.900,80.3
423.950,80.3
424.000,80.3
424.050,80.3
424.100,80.3
424.150,80.3
424.200,80.3
424.250,80.3
424.300,80.3
424.350,80.3
424.400,80.3
424.450,80.3
424.500,80.3
424.550,80.3
424.600,80.3
424.650,80.3
424.700,80.3
424.750,80.3
424.800,80.3
424.850,80.3
424.900,80.3
424.950,80.3
425.000,80.3
425.050,80.3
425.100,80.3
425.150,80.3
425.200,80.3
425.250,80.3
425.300,80.3
425.350,80.3
425.400,80.3
425.450,80.3
425.500,80.3
425.550,80.3
425.600,80.3
425.650,80.3
425.700,80.3
425.750,80.3
425.800,80.3
425.850,80.3
425.900,80.3
425.950,80.3
426.000,80.3
426.050,80.3
426.100,80.3
426.150,80.3
426.200,80.3
426.250,80.3
426.300,80.3
426.350,80.3
426.400,80.3
426.450,80.3
426.500,80.3
426.550,80.3
426.600,80.3
426.650,80.3
426.700,80.3
426.750,80.3
426.800,80.3
426.850,80.3
426.900,80.3
426.950,80.3
427.000,80.3
427.050,80.3
427.100,80.3
427.150,80.3
427.200,80.3
427.250,80.3
427.300,80.3
427.350,80.3
427.400,80.3
427.450,80.3
427.500,80.3
427.550,80.3
427.600,80.3
427.650,80.3
427.700,80.3
427.750,80.3
427.800,80.3
427.850,80.3
427.900,80.3
427.950,80.3
428.000,80.3
428.050,80.3
428.100,80.3
428.150,80.3
428.200,80.3
428.250,80.2
428.300,80.2
428.350,80.2
428.400,80.2
428.450,80.2
428.500,80.2
428.550,80.2
428.600,80.2
428.650,80.2
428.700,80.2
428.750,80.2
428.800,80.2
428.850,80.2
428.900,80.2
428.950,80.2
429.000,80.2
429.050,80.2
429.100,80.2
429.150,80.2
429.200,80.2
429.250,80.2
429.300,80.2
429.350,80.2
429.400,80.2
429.450,80.2
429.500,80.2
429.550,80.2
429.600,80.2
429.650,80.1
429.700,80.1
429.750,80.1
429.800,80.1
429.850,80.1
429.900,80.1
429.950,80.1
430.000,80.1
430.050,80.1
430.100,80.1
430.150,80.1
430.200,80.1
430.250,80.1
430.300,80.1
430.350,80.1
430.400,80.1
430.450,80.1
430.500,80.1
430.550,80.1
430.600,80.1
430.650,80.1
430.700,80.1
430.750,80.1
430.800,80.1
430.850,80.1
430.900,80.1
430.950,80.0
431.000,80.0
431.050,80.0
431.100,80.0
431.150,80.0
431.200,80.0
431.250,80.0
431.300,80.0
431.350,80.0
431.400,80.0
431.450,80.0
431.500,80.0
431.550,80.0
431.600,80.0
431.650,80.0
431.700,80.0
431.750,80.0
431.800,80.0
431.850,80.0
431.900,80.0
431.950,80.0
432.000,80.0
432.050,80.0
432.100,80.0
432.150,80.0
432.200,80.0
432.250,80.0
432.300,80.0
432.350,80.0
432.400,80.0
432.450,80.0
432.500,80.0
432.550,80.0
432.600,80.0
432.650,80.0
432.700,79.9
432.750,79.9
432.800,79.9
432.850,80.0
432.900,79.9
432.950,79.9
433.000,79.9
433.050,79.9
433.100,79.9
433.150,79.9
433.200,79.9
433.250,79.9
433.300,79.9
433.350,79.9
433.400,79.9
433.450,79.9
433.500,79.9
433.550,79.9
433.600,79.9
433.650,79.9
433.700,79.9
433.750,79.9
433.800,79.9
433.850,79.9
433.900,79.9
433.950,79.9
434.000,79.9
434.050,79.9
434.100,79.9
434.150,79.9
434.200,79.9
434.250,79.9
434.300,79.9
434.350,79.9
434.400,79.9
434.450,79.9
434.500,79.9
434.550,79.9
434.600,79.9
434.650,79.9
434.700,79.9
434.750,79.9
434.800,79.9
434.850,79.9
434.900,79.9
434.950,79.9
435.000,79.9
435.050,79.9
435.100,79.9
435.150,79.9
435.200,79.9
435.250,79.9
435.300,79.9
435.350,79.9
435.400,79.9
435.450,79.9
435.500,79.9
435.550,79.9
